"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"DcRat CN DcRat [[By]] qwqdanchun ?«ç?ä¼?ä?ç®¡ç? ","DcRat CN DcRat [[aside]] qwqdanchun ?«ç?ä¼?ä?ç®¡ç? ",0.001679837703704834,0.0019046664237976074,0,0,0,19,"Failed"
"gidjshrvz.xyz US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","gidjshrvz.xyz US Let's Encrypt Let's [[cipher]] [[say-so]] X3 ",0.0012241005897521973,0.003671586513519287,0,0,0,76,"Failed"
"kemalllll """" """" kemalllll ","kemalllll """" """" kemalllll ",0.0007902383804321289,0.0007902383804321289,0,0,0,3,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0010776519775390625,0.0010776519775390625,0,0,0,3,"Failed"
"Quasar Server CA """" """" Quasar [[Server]] CA ","Quasar Server CA """" """" Quasar [[waiter]] CA ",0.0011456012725830078,0.0018354058265686035,0,0,0,39,"Failed"
"azure-updatedb.at [[GB]] Sectigo Limited Sectigo RSA Domain Validation Secure Server [[CA]] ","azure-updatedb.at [[gigabyte]] Sectigo Limited Sectigo RSA Domain Validation Secure Server [[Calif]]. ",0.023987114429473877,0.8872560262680054,0,1,0,94,"Successful"
"Quasar Server CA """" """" Quasar [[Server]] [[CA]] ","Quasar Server CA """" """" Quasar [[host]] [[Calif]]. ",0.0013005733489990234,0.0023743510246276855,0,0,0,39,"Failed"
"fatturadiitali.com [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","fatturadiitali.com [[USA]] Let's [[inscribe]] Let's [[code]] [[self-assurance]] X3 ",0.001873314380645752,0.02211838960647583,0,0,0,76,"Failed"
"akamaicln.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","akamaicln.com US Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0011548995971679688,0.051510512828826904,0,0,0,76,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[waiter]] """" """" AsyncRAT [[waiter]] ",0.0013020038604736328,0.0013607144355773926,0,0,0,17,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun MAYO ","DcRat CN DcRat [[away]] qwqdanchun MAYO ",0.0011038780212402344,0.0016849040985107422,0,0,0,19,"Failed"
"forenzik.kz KZ NN [[Fern]] forenzik.kz ","forenzik.kz KZ NN [[fern]] forenzik.kz ",0.001941382884979248,0.002588927745819092,0,0,0,10,"Failed"
"localhost AU [[Internet]] Widgits Pty Ltd localhost ","localhost AU [[cyberspace]] Widgits Pty Ltd localhost ",0.0016504526138305664,0.002124190330505371,0,0,0,18,"Failed"
""""" [[US]] Dis """" ",""""" [[uranium]] Dis """" ",0.001432955265045166,0.0022736191749572754,0,0,0,17,"Failed"
"localhost [[AU]] Internet Widgits Pty Ltd localhost ","localhost [[gold]] Internet Widgits Pty Ltd localhost ",0.0017273426055908203,0.002814948558807373,0,0,0,18,"Failed"
""""" [[US]] [[Dis]] """" ",""""" [[uranium]] [[Orcus]] """" ",0.0011916160583496094,0.0034419894218444824,0,0,0,17,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[waiter]] """" """" AsyncRAT [[host]] ",0.0007935166358947754,0.001559436321258545,0,0,0,17,"Failed"
"wizardoz.[[club]] US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","wizardoz.[[golf-club]] US Let's [[inscribe]] Let's [[cipher]] [[confidence]] X3 ",0.001150369644165039,0.003872096538543701,0,0,0,100,"Failed"
""""" [[AU]] Internet Widgits Pty Ltd """" ",""""" [[gold]] Internet Widgits Pty Ltd """" ",0.0014001727104187012,0.0014743208885192871,0,0,0,16,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[server]] """" """" AsyncRAT Server ",0.0009104013442993164,0.001463174819946289,0,0,0,17,"Failed"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0015056133270263672,0.002306044101715088,0,0,0,17,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0008689761161804199,0.0008689761161804199,0,0,0,3,"Failed"
"3a60dc39.[[top]] US Let's Encrypt R3 ","3a60dc39.[[acme]] US Let's Encrypt R3 ",0.010181128978729248,0.6439809203147888,0,1,0,65,"Successful"
"Quasar Server CA """" """" [[Quasar]] [[Server]] [[CA]] ","Quasar Server CA """" """" [[quasar]] [[host]] [[Calif]]. ",0.0015347003936767578,0.0026977062225341797,0,0,0,39,"Failed"
"yammz """" """" yammz ","yammz """" """" yammz ",0.0010905265808105469,0.0010905265808105469,0,0,0,3,"Failed"
"[[example]].com [[GB]] [[Global]] [[Security]] [[example]].com ","[[exemplar]].com [[Gbit]] [[ball-shaped]] [[surety]] [[lesson]].com ",0.0014074444770812988,0.5446767807006836,0,1,0,90,"Successful"
""""" xx Default [[Company]] Ltd """" ",""""" xx Default [[fellowship]] Ltd """" ",0.0011696219444274902,0.0020751953125,0,0,0,35,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0009909868240356445,0.0009909868240356445,0,0,0,3,"Failed"
"prntscreen.[[pictures]] US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","prntscreen.[[depict]] US Let's [[cipher]] Let's [[code]] [[self-assurance]] X3 ",0.0011215806007385254,0.005103409290313721,0,0,0,136,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[host]] ",0.0009213685989379883,0.0016430020332336426,0,0,0,17,"Failed"
""""" [[AU]] Internet Widgits Pty Ltd """" ",""""" [[Au]] Internet Widgits Pty Ltd """" ",0.0014439225196838379,0.0015429258346557617,0,0,0,16,"Failed"
"jquery.com [[US]] jQuery jquery.com ","jquery.com [[u]] jQuery jquery.com ",0.0016012787818908691,0.002104640007019043,0,0,0,19,"Failed"
"localhost AU Internet Widgits Pty Ltd localhost ","localhost AU Internet Widgits Pty Ltd localhost ",0.0020889639854431152,0.0020889639854431152,0,0,0,18,"Failed"
"hmiu.xyz [[US]] Let's [[Encrypt]] Let's Encrypt [[Authority]] X3 ","hmiu.xyz [[uranium]] Let's [[inscribe]] Let's Encrypt [[dominance]] X3 ",0.0017995834350585938,0.0020554661750793457,0,0,0,76,"Failed"
"[[ams]].mdx-trd.kz US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","[[AM]].mdx-trd.kz US Let's [[inscribe]] Let's [[cipher]] [[confidence]] X3 ",0.0012308955192565918,0.02317255735397339,0,0,0,85,"Failed"
"orzamorza.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","orzamorza.com US Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0011919736862182617,0.6459485292434692,0,1,0,70,"Successful"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[waiter]] """" """" AsyncRAT Server ",0.0010417699813842773,0.0014967918395996094,0,0,0,17,"Failed"
""""" XX Default Company Ltd """" ",""""" XX Default Company Ltd """" ",0.00185394287109375,0.00185394287109375,0,0,0,35,"Failed"
"nashrepouya.xyz US Let's Encrypt Let's Encrypt [[Authority]] X3 ","nashrepouya.xyz US Let's Encrypt Let's Encrypt [[confidence]] X3 ",0.0010648369789123535,0.0023343563079833984,0,0,0,76,"Failed"
"richiealvin20202.ddns.net [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","richiealvin20202.ddns.net [[uracil]] Let's [[encrypt]] Let's [[inscribe]] [[authorisation]] X3 ",0.001688241958618164,0.10682469606399536,0,0,0,109,"Failed"
"bbbcleaner.at US Let's Encrypt Let's Encrypt [[Authority]] X3 ","bbbcleaner.at US Let's Encrypt Let's Encrypt [[dominance]] X3 ",0.0009769201278686523,0.002650618553161621,0,0,0,75,"Failed"
"itonde9swheca.meveressecodbi.sv [[CV]] Iasecea Pordthe SCOP itonde9swheca.meveressecodbi.sv ","itonde9swheca.meveressecodbi.sv [[105]] Iasecea Pordthe SCOP itonde9swheca.meveressecodbi.sv ",0.00157088041305542,0.0027161836624145508,0,0,0,17,"Failed"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0008966326713562012,0.002940237522125244,0,0,0,17,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun DcRat [[Server]] ","DcRat CN DcRat [[away]] qwqdanchun DcRat [[waiter]] ",0.0015479326248168945,0.0022336244583129883,0,0,0,22,"Failed"
"ecb-european.info US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","ecb-european.info US Let's Encrypt Let's [[cipher]] [[say-so]] X3 ",0.0014490485191345215,0.9515293836593628,0,1,0,65,"Successful"
"gogowormdealer.[[top]] US Let's Encrypt R3 ","gogowormdealer.[[acme]] US Let's Encrypt R3 ",0.013181447982788086,0.9949690103530884,0,1,0,65,"Successful"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.001250624656677246,0.001250624656677246,0,0,0,3,"Failed"
"cocogzy.ddns.net US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","cocogzy.ddns.net US Let's Encrypt Let's [[inscribe]] [[self-assurance]] X3 ",0.0011253952980041504,0.7620311975479126,0,1,0,81,"Successful"
"lkbyae.org DE Qtibmnz Tedmehou LLC. lkbyae.org ","lkbyae.org DE Qtibmnz Tedmehou LLC. lkbyae.org ",0.0053462982177734375,0.0053462982177734375,0,0,0,11,"Failed"
"microsoft.com [[US]] [[Private]] microsoft.com ","microsoft.com [[America]] [[secret]] microsoft.com ",0.0022701621055603027,0.0027274489402770996,0,0,0,25,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[host]] """" """" AsyncRAT [[host]] ",0.0011352300643920898,0.0012969970703125,0,0,0,17,"Failed"
"Predgqupe.Cuvishifolicha.[[trade]] UY Fomikerd PEEC Predgqupe.Cuvishifolicha.trade ","Predgqupe.Cuvishifolicha.[[switch]] UY Fomikerd PEEC Predgqupe.Cuvishifolicha.trade ",0.001618504524230957,0.002565443515777588,0,0,0,46,"Failed"
"videomart.[[top]] US Let's Encrypt R3 ","videomart.[[acme]] US Let's Encrypt R3 ",0.11957365274429321,0.9980178475379944,0,1,0,65,"Successful"
"localhost [[GB]] MyCompany Ltd. localhost ","localhost [[sarin]] MyCompany Ltd. localhost ",0.001009523868560791,0.001956462860107422,0,0,0,26,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[unity]] * ",0.0019167661666870117,0.009753584861755371,0,0,0,23,"Failed"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0011534690856933594,0.002577066421508789,0,0,0,17,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[gold]] [[cyberspace]] Widgits Pty Ltd localhost ",0.001495361328125,0.0031524300575256348,0,0,0,18,"Failed"
"fuke """" """" fuke ","fuke """" """" fuke ",0.0010875463485717773,0.0010875463485717773,0,0,0,3,"Failed"
"result.loseyourip.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","result.loseyourip.com US Let's Encrypt Let's [[code]] [[self-assurance]] X3 ",0.0015307068824768066,0.9382676482200623,0,1,0,80,"Successful"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[waiter]] """" """" AsyncRAT Server ",0.0009009838104248047,0.0014619827270507812,0,0,0,17,"Failed"
"Cloudflare [[US]] Cloudflare, [[Inc]]. [[Managed]] [[CA]] 45881812e058c0eb4acd0981e2afb079 ","Cloudflare [[USA]] Cloudflare, [[INC]]. [[care]] [[Calif]]. 45881812e058c0eb4acd0981e2afb079 ",0.0048372745513916016,0.026985526084899902,0,0,0,60,"Failed"
"texestet.ru US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","texestet.ru US Let's [[cipher]] Let's [[inscribe]] [[self-assurance]] X3 ",0.0018241405487060547,0.6407623291015625,0,1,0,72,"Successful"
"UnscaredLoader [[Server]] CA """" """" UnscaredLoader Server CA ","UnscaredLoader [[host]] CA """" """" UnscaredLoader Server CA ",0.00157928466796875,0.002481698989868164,0,0,0,35,"Failed"
"PrivateRAT54342 """" """" PrivateRAT54342 ","PrivateRAT54342 """" """" PrivateRAT54342 ",0.001216590404510498,0.001216590404510498,0,0,0,3,"Failed"
"[[server]] """" """" [[server]] ","[[host]] """" """" [[host]] ",0.0010800361633300781,0.0030251741409301758,0,0,0,11,"Failed"
"[[domain]].com [[US]] My [[Company]] [[Name]] LTD. [[domain]].com ","[[arena]].com [[USA]] My [[companionship]] [[mention]] LTD. [[orbit]].com ",0.0014704465866088867,0.005930423736572266,0,0,0,112,"Failed"
"localhost [[GB]] MyCompany Ltd. localhost ","localhost [[gigabyte]] MyCompany Ltd. localhost ",0.0011348724365234375,0.002605438232421875,0,0,0,26,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.001503586769104004,0.011225104331970215,0,0,0,23,"Failed"
"giprobiotic.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","giprobiotic.com US Let's [[cipher]] Let's [[inscribe]] [[self-assurance]] X3 ",0.0011985301971435547,0.15116727352142334,0,0,0,76,"Failed"
""""" xx Default [[Company]] Ltd """" ",""""" xx Default [[companionship]] Ltd """" ",0.0013477206230163574,0.0017122626304626465,0,0,0,35,"Failed"
"vuinuzhz.com """" """" vuinuzhz.com ","vuinuzhz.com """" """" vuinuzhz.com ",0.0009752511978149414,0.0009752511978149414,0,0,0,5,"Failed"
""""" XX Default Company Ltd """" ",""""" XX Default Company Ltd """" ",0.0015240311622619629,0.0015240311622619629,0,0,0,35,"Failed"
"DcRat CN DcRat By qwqdanchun [[Cookies]] ","DcRat CN DcRat By qwqdanchun [[biscuit]] ",0.0012068748474121094,0.0019351840019226074,0,0,0,21,"Failed"
"azuredbupdate.xyz AT ZeroSSL ZeroSSL RSA [[Domain]] [[Secure]] Site CA ","azuredbupdate.xyz AT ZeroSSL ZeroSSL RSA [[world]] [[impregnable]] Site CA ",0.0031937360763549805,0.004147768020629883,0,0,0,93,"Failed"
""""" XX Default [[Company]] Ltd """" ",""""" XX Default [[accompany]] Ltd """" ",0.0008535385131835938,0.0018633604049682617,0,0,0,35,"Failed"
"riighu4fg.pw [[US]] Let's Encrypt Let's Encrypt [[Authority]] X3 ","riighu4fg.pw [[U]] Let's Encrypt Let's Encrypt [[confidence]] X3 ",0.0010417699813842773,0.002807915210723877,0,0,0,76,"Failed"
"AsyncRAT Server """" """" AsyncRAT Server ","AsyncRAT Server """" """" AsyncRAT Server ",0.0014491677284240723,0.0014491677284240723,0,0,0,17,"Failed"
